latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
30.76349,48.26804,310.55,2.33,1.48,2025-06-27,0022,A,80,6.1NRT,295.4,29.25,N
30.75864,48.29119,354.82,2.34,1.48,2025-06-27,0022,A,100,6.1NRT,299.99,248.92,N
30.74594,48.28759,311.37,2.34,1.48,2025-06-27,0022,A,82,6.1NRT,296.75,31.73,N
30.89322,47.33104,308.46,2,1.38,2025-06-27,0022,A,74,6.1NRT,295.53,21.37,N
30.88911,47.35093,307.01,2,1.38,2025-06-27,0022,A,69,6.1NRT,295.7,19.34,N
30.88135,47.32779,318.33,2,1.38,2025-06-27,0022,A,97,6.1NRT,293.81,41.68,N
30.87723,47.34768,312.02,2,1.38,2025-06-27,0022,A,84,6.1NRT,293.62,27.71,N
30.88954,47.32278,309.36,2,1.38,2025-06-27,0022,A,77,6.1NRT,294.56,23.49,N
30.88557,47.3427,330.4,2,1.38,2025-06-27,0022,A,100,6.1NRT,297.19,80.48,N
30.82618,47.3264,319.81,2,1.38,2025-06-27,0022,A,99,6.1NRT,295.64,48.72,N
30.8221,47.34635,310.61,2.01,1.38,2025-06-27,0022,A,80,6.1NRT,294.59,27.28,N
30.76966,47.3269,307.29,2.01,1.38,2025-06-27,0022,A,70,6.1NRT,295.37,20.83,N
30.61103,47.33988,311.78,2.03,1.39,2025-06-27,0022,A,83,6.1NRT,299.27,24.81,N
30.60649,47.33374,311.97,2.03,1.39,2025-06-27,0022,A,83,6.1NRT,299.26,24.33,N
30.52399,47.61599,307.25,2.13,1.42,2025-06-27,0022,A,69,6.1NRT,297.19,21.22,N
30.57065,47.32388,313.55,2.03,1.39,2025-06-27,0022,A,87,6.1NRT,299.74,27.62,N
30.56359,47.11265,317.84,1.96,1.37,2025-06-27,0022,A,96,6.1NRT,298.03,38.74,N
30.57106,47.10744,318.44,1.96,1.37,2025-06-27,0022,A,97,6.1NRT,297.3,39.92,N
29.2235,50.3258,309.53,3.53,1.77,2025-06-27,0022,A,67,6.1NRT,298.47,36.29,N
28.50208,49.71125,311.6,3.34,1.72,2025-06-27,0022,A,76,6.1NRT,298.97,42.69,N
28.50482,49.70462,308.99,3.34,1.72,2025-06-27,0022,A,64,6.1NRT,298.9,32.05,N
28.4977,49.73683,313.12,3.35,1.73,2025-06-27,0022,A,81,6.1NRT,298.9,50.06,N
31.00932,29.8309,305.27,3.92,1.84,2025-06-27,0022,A,64,6.1NRT,294.42,45.64,N
24.7534,50.23039,302.42,4.5,1.95,2025-06-27,0024,A,49,6.1NRT,290.98,41.39,N
24.74374,50.27223,304.16,4.54,1.96,2025-06-27,0024,A,59,6.1NRT,290.82,50.53,N
24.74002,50.26711,302.72,4.54,1.96,2025-06-27,0024,A,51,6.1NRT,290.8,43.16,N
22.70559,39.02839,313.24,1.01,1,2025-06-27,0024,A,86,6.1NRT,298.62,9.64,N
22.70414,39.03786,328.18,1.01,1,2025-06-27,0024,A,100,6.1NRT,297.69,24.86,N
9.10883,32.97705,315.11,1.17,1.08,2025-06-27,0028,A,91,6.1NRT,290.9,15.77,N
9.10734,32.9874,302.76,1.17,1.08,2025-06-27,0028,A,22,6.1NRT,291.03,4.98,N
9.10085,32.96534,302.37,1.17,1.08,2025-06-27,0028,A,30,6.1NRT,289.66,4.77,N
9.0878,32.92107,301.61,1.18,1.08,2025-06-27,0028,A,33,6.1NRT,290.9,4.42,N
9.07537,32.94053,301.17,1.18,1.08,2025-06-27,0028,A,22,6.1NRT,290.29,4.12,N
9.07391,32.95091,300.54,1.18,1.08,2025-06-27,0028,A,22,6.1NRT,290.09,3.92,N
9.06953,32.98199,304.04,1.17,1.08,2025-06-27,0028,A,58,6.1NRT,289.01,6.73,N
8.89901,32.84402,306.76,1.19,1.08,2025-06-27,0028,A,52,6.1NRT,291.08,10.14,N
8.74637,32.932,304.13,1.17,1.08,2025-06-27,0028,A,16,6.1NRT,288.6,8.49,N
8.74489,32.94229,308.02,1.17,1.08,2025-06-27,0028,A,57,6.1NRT,291.15,11.73,N
7.67228,33.71918,303.37,1.06,1.03,2025-06-27,0028,A,55,6.1NRT,290.17,5.43,N
-1.38817,29.16786,328.21,1.48,1.2,2025-06-27,0033,A,100,6.1NRT,288.52,50.01,N
-1.39437,29.20858,314.41,1.47,1.2,2025-06-27,0033,A,68,6.1NRT,278.55,23.98,N
-1.39869,29.16641,356.41,1.48,1.2,2025-06-27,0033,A,100,6.1NRT,290.46,138.93,N
-1.4009,29.18104,358.02,1.47,1.2,2025-06-27,0033,A,100,6.1NRT,293.88,145.37,N
-1.40307,29.19534,360.36,1.47,1.2,2025-06-27,0033,A,100,6.1NRT,287.46,154.71,N
-1.40504,29.20833,474.3,1.47,1.2,2025-06-27,0033,A,100,6.1NRT,317.69,1899.04,N
-1.40678,29.21981,333.14,1.46,1.2,2025-06-27,0033,A,100,6.1NRT,285.35,59.44,N
-1.4155,29.20675,345.95,1.47,1.2,2025-06-27,0033,A,100,6.1NRT,289.91,97.94,N
-1.41727,29.21845,308.92,1.46,1.2,2025-06-27,0033,A,62,6.1NRT,281.34,17.9,N
-2.84879,34.74631,311.44,1.11,1.05,2025-06-27,0033,A,83,6.1NRT,286.49,14.44,N
-4.3908,30.56332,312.56,1.11,1.05,2025-06-27,0033,A,85,6.1NRT,286.09,15.86,N
-4.39228,30.57305,304.15,1.11,1.05,2025-06-27,0033,A,59,6.1NRT,286.56,9.2,N
-4.6815,31.1996,303.64,1.05,1.02,2025-06-27,0033,A,56,6.1NRT,288.9,7.56,N
-5.80855,26.42034,305.48,2.01,1.38,2025-06-27,0033,A,64,6.1NRT,291.65,20.58,N
-6.35835,28.54345,300.37,1.37,1.16,2025-06-27,0033,A,26,6.1NRT,290.15,6.64,N
-7.26338,31.65215,308.25,1,1,2025-06-27,0033,A,74,6.1NRT,288.55,9.9,N
-6.57469,26.56821,303.52,1.9,1.35,2025-06-27,0033,A,56,6.1NRT,290.47,16.63,N
-6.57726,26.5846,308.28,1.89,1.34,2025-06-27,0033,A,74,6.1NRT,289.85,23.84,N
-6.57289,26.57988,314.93,1.89,1.34,2025-06-27,0033,A,90,6.1NRT,290.53,36.64,N
-7.20722,26.55951,310.09,1.85,1.33,2025-06-27,0033,A,79,6.1NRT,291.16,25.02,N
-7.2098,26.57576,303.72,1.85,1.33,2025-06-27,0033,A,48,6.1NRT,290.6,14.76,N
-7.21605,26.56742,308.94,1.85,1.33,2025-06-27,0033,A,76,6.1NRT,290.49,24.03,N
-8.47417,29.94858,303.92,1.08,1.04,2025-06-27,0033,A,58,6.1NRT,288.44,8.12,N
-14.44266,126.30627,307.91,2.78,1.59,2025-06-27,0117,T,59,6.1NRT,295.06,21.87,D
-14.51024,126.27333,308.5,2.76,1.59,2025-06-27,0117,T,53,6.1NRT,295.73,22.87,D
-14.51517,126.26742,311.67,2.76,1.59,2025-06-27,0117,T,67,6.1NRT,295.47,35.22,D
-14.51791,126.29261,305.5,2.78,1.59,2025-06-27,0117,T,50,6.1NRT,294.97,15.64,D
-14.74892,127.87895,313.45,3.73,1.81,2025-06-27,0117,T,59,6.1NRT,292.88,54.61,D
-14.75241,127.9118,325.11,3.75,1.81,2025-06-27,0117,T,82,6.1NRT,293.43,129.84,D
-14.76847,127.91064,316.64,3.75,1.81,2025-06-27,0117,T,54,6.1NRT,293,67.8,D
-14.74492,127.90543,326.45,3.75,1.81,2025-06-27,0120,T,83,6.1NRT,293.29,140.33,D
-14.77706,127.90332,313.35,3.75,1.81,2025-06-27,0120,T,70,6.1NRT,292.92,55.52,D
-14.78036,127.93606,308.23,3.78,1.82,2025-06-27,0120,T,41,6.1NRT,292.99,31.39,D
-15.13811,125.64432,311.08,2.52,1.53,2025-06-27,0120,T,68,6.1NRT,295.34,28.62,D
-15.14072,125.66727,308.15,2.53,1.53,2025-06-27,0120,T,63,6.1NRT,295.87,20.73,D
-15.50523,125.67142,304.41,2.56,1.54,2025-06-27,0120,T,52,6.1NRT,294.04,14.7,D
-15.48759,125.30374,304.63,2.4,1.49,2025-06-27,0120,T,53,6.1NRT,294.63,13.93,D
-15.81682,125.44838,311.11,2.49,1.52,2025-06-27,0120,T,68,6.1NRT,295.05,30.3,D
-16.61177,122.94852,308.92,1.64,1.26,2025-06-27,0120,T,64,6.1NRT,296.32,12.95,D
-17.16356,124.01987,310.61,2.01,1.38,2025-06-27,0120,T,22,6.1NRT,297.52,16.98,D
-17.16538,123.99529,312.37,2,1.38,2025-06-27,0120,T,70,6.1NRT,297.32,22.65,D
-17.16743,124.01373,311.55,2.01,1.38,2025-06-27,0120,T,69,6.1NRT,297.44,21.23,D
-17.91667,123.06322,309.61,1.75,1.3,2025-06-27,0120,T,64,6.1NRT,298.46,11.55,D
-17.98746,122.8874,308.69,1.7,1.28,2025-06-27,0120,T,55,6.1NRT,298.09,10.68,D
47.04181,33.90187,302.29,3.11,1.67,2025-06-27,0018,A,48,6.1NRT,281.26,42.38,N
47.04045,33.89684,302.7,3.11,1.67,2025-06-27,0018,A,29,6.1NRT,281.34,40.86,N
44.97086,41.02504,315.9,1.23,1.1,2025-06-27,0020,A,92,6.1NRT,287.23,21.72,N
66.54292,76.71687,310.25,2.31,1.47,2025-06-27,0009,A,66,6.1NRT,282.44,40.72,D
66.54387,76.71509,311.73,2.31,1.47,2025-06-27,0009,A,65,6.1NRT,282.52,41.31,D
65.04816,56.67732,301.58,1,1,2025-06-27,0011,A,48,6.1NRT,280.25,7.87,D
57.94698,60.06359,328.89,1.62,1.25,2025-06-27,0013,A,86,6.1NRT,284.46,61.21,D
-34.80249,-72.0233,302.96,2.83,1.61,2025-06-27,0154,T,52,6.1NRT,275.33,45.65,N
-31.78771,116.81995,303.02,1.11,1.05,2025-06-27,0122,T,54,6.1NRT,282.69,9,D
-29.40001,-60.77645,323.88,1.24,1.11,2025-06-27,0154,T,100,6.1NRT,278.23,36.07,N
-29.39752,-60.77036,302.28,1.25,1.11,2025-06-27,0154,T,48,6.1NRT,277.14,12.75,N
-29.39957,-60.78292,314.79,1.24,1.11,2025-06-27,0154,T,90,6.1NRT,278.06,24.49,N
-29.12181,-60.5927,316.77,1.29,1.13,2025-06-27,0154,T,94,6.1NRT,277.96,28.23,N
-29.31924,-67.4528,300.09,1.24,1.11,2025-06-27,0154,T,11,6.1NRT,273.6,11.18,N
-29.31838,-67.45858,306.27,1.24,1.11,2025-06-27,0154,T,67,6.1NRT,273.49,16.48,N
-27.2911,-65.21828,301.28,1.01,1,2025-06-27,0156,T,39,6.1NRT,274.77,9.27,N
-26.03746,-64.08696,316.18,1.02,1.01,2025-06-27,0156,T,93,6.1NRT,278.08,19.71,N
-26.03892,-64.09693,315.89,1.02,1.01,2025-06-27,0156,T,92,6.1NRT,276.98,19.48,N
-16.22593,-61.53665,308.07,1.9,1.35,2025-06-27,0158,T,73,6.1NRT,288.38,22.96,N
-16.22885,-61.55384,320.9,1.89,1.34,2025-06-27,0158,T,100,6.1NRT,288.65,49.52,N
-16.22017,-61.54429,325.01,1.9,1.35,2025-06-27,0158,T,100,6.1NRT,288.98,59.71,N
-16.22297,-61.56148,309.09,1.89,1.34,2025-06-27,0158,T,76,6.1NRT,288.36,23.18,N
4.87818,-69.16415,316.64,1.19,1.08,2025-06-27,0204,T,94,6.1NRT,291.25,16.23,N
4.87678,-69.17457,320.13,1.19,1.08,2025-06-27,0204,T,100,6.1NRT,291.37,20.32,N
4.88773,-69.16552,321.18,1.19,1.08,2025-06-27,0204,T,100,6.1NRT,291.29,21.66,N
4.88633,-69.17592,313.66,1.19,1.08,2025-06-27,0204,T,88,6.1NRT,291.04,13.02,N
4.80761,-69.75978,302.55,1.11,1.05,2025-06-27,0204,T,50,6.1NRT,291.3,3.56,N
4.89728,-69.16684,304.3,1.19,1.08,2025-06-27,0204,T,59,6.1NRT,290.86,5.41,N
4.65158,-71.03596,303.2,1.01,1.01,2025-06-27,0204,T,38,6.1NRT,287.81,4.35,N
4.98167,-70.17604,308.32,1.07,1.03,2025-06-27,0204,T,74,6.1NRT,291.38,7.06,N
4.99206,-70.1679,305.7,1.07,1.03,2025-06-27,0204,T,65,6.1NRT,291.14,5.35,N
4.99076,-70.1773,305.8,1.07,1.03,2025-06-27,0204,T,66,6.1NRT,291.26,5.35,N
9.647,-63.54391,305.09,3.73,1.81,2025-06-27,0206,T,34,6.1NRT,282.45,57.34,N
9.64319,-63.57682,316.9,3.71,1.8,2025-06-27,0206,T,93,6.1NRT,284.91,111.04,N
9.62056,-63.77192,305.42,3.57,1.77,2025-06-27,0206,T,64,6.1NRT,288.53,39.67,N
9.6552,-63.61185,310.02,3.68,1.8,2025-06-27,0206,T,50,6.1NRT,285.2,63.35,N
9.65142,-63.64413,317.11,3.66,1.79,2025-06-27,0206,T,94,6.1NRT,286.88,99.49,N
9.64906,-63.61769,316.7,3.68,1.8,2025-06-27,0206,T,72,6.1NRT,286.9,94.2,N
9.64548,-63.65038,310.23,3.66,1.79,2025-06-27,0206,T,76,6.1NRT,287.11,59.81,N
9.52133,-70.85511,304.56,1.1,1.04,2025-06-27,0206,T,61,6.1NRT,289.46,5.26,N
9.62766,-70.74609,304.04,1.11,1.05,2025-06-27,0206,T,57,6.1NRT,289.3,5.35,N
10.59885,-72.82404,308.2,1,1,2025-06-27,0206,T,74,6.1NRT,288.03,9.89,N
11.74184,-70.19129,307.98,1.25,1.11,2025-06-27,0206,T,58,6.1NRT,295.07,7.67,N
-10.71143,-59.14719,300.09,3.73,1.81,2025-06-27,0200,T,16,6.1NRT,289.7,20.3,N
29.23,19.69395,311.72,1.39,1.17,2025-06-27,0200,A,83,6.1NRT,293.12,17.9,N
29.22746,19.7077,307.91,1.39,1.17,2025-06-27,0200,A,73,6.1NRT,293.06,13.51,N
29.22967,19.70267,318.21,1.39,1.17,2025-06-27,0200,A,96,6.1NRT,293.22,26.35,N
29.07475,19.06437,320.52,1.29,1.13,2025-06-27,0200,A,100,6.1NRT,293.23,27.84,N
28.91782,19.76936,314.07,1.42,1.18,2025-06-27,0200,A,88,6.1NRT,292.37,22.83,N
28.91527,19.78349,329.47,1.42,1.18,2025-06-27,0200,A,100,6.1NRT,293.31,49.41,N
28.90764,19.7667,310.16,1.42,1.18,2025-06-27,0202,A,79,6.1NRT,291.6,17.89,N
28.90505,19.78103,317.82,1.42,1.18,2025-06-27,0202,A,96,6.1NRT,293.34,28.44,N
27.64779,22.51003,306.99,2.31,1.47,2025-06-27,0202,A,70,6.1NRT,293.44,26.46,N
27.64972,22.5033,305.8,2.31,1.47,2025-06-27,0202,A,66,6.1NRT,293.45,25.6,N
-6.14168,11.03696,313.17,1.37,1.16,2025-06-27,0209,A,81,6.1NRT,291.76,16.87,N
28.06337,19.91716,302.93,1.51,1.21,2025-06-27,0202,A,52,6.1NRT,291.58,10.95,N
28.05287,19.91471,304.75,1.51,1.21,2025-06-27,0202,A,61,6.1NRT,291.54,13.02,N
-6.24184,10.73423,307.93,1.31,1.14,2025-06-27,0209,A,58,6.1NRT,291.59,10.31,N
27.98365,19.90676,303.43,1.51,1.21,2025-06-27,0202,A,55,6.1NRT,291.49,11.74,N
28.91555,9.75015,307.76,1.76,1.3,2025-06-27,0202,A,72,6.1NRT,290.64,20.42,N
28.91851,9.74355,301.76,1.76,1.3,2025-06-27,0202,A,44,6.1NRT,290.77,11.33,N
26.75899,12.41823,313.6,1.14,1.07,2025-06-27,0202,A,87,6.1NRT,292.13,15.7,N
26.7544,12.41066,305.2,1.14,1.07,2025-06-27,0202,A,63,6.1NRT,291.49,9.29,N
26.70035,12.45881,302.76,1.14,1.06,2025-06-27,0202,A,51,6.1NRT,291.02,7.69,N
5.50959,6.83258,303.2,1.29,1.13,2025-06-27,0206,A,54,6.1NRT,280.72,8.6,N
5.50685,6.83818,301.34,1.29,1.13,2025-06-27,0206,A,40,6.1NRT,280.73,6.95,N
-0.77099,11.91969,300.63,1.32,1.14,2025-06-27,0209,A,31,6.1NRT,287.71,5.88,N
32.7295,-82.65885,308.42,1.43,1.18,2025-06-27,0211,T,73,6.1NRT,293.12,11.74,N
31.63859,-89.27769,303.45,4.14,1.88,2025-06-27,0211,T,55,6.1NRT,284.24,40.53,N
36.83829,-82.94542,306.1,1.25,1.11,2025-06-27,0213,T,67,6.1NRT,287.26,10.2,N
37.2352,-82.04082,301.2,1.13,1.06,2025-06-27,0213,T,38,6.1NRT,286.78,5.5,N
28.98246,105.46622,316.25,1.09,1.04,2025-06-27,0245,T,58,6.1NRT,300.15,7.39,D
28.83336,105.40721,319.06,1.09,1.04,2025-06-27,0245,T,40,6.1NRT,300.38,8.3,D
28.61371,104.92168,319.36,1.06,1.03,2025-06-27,0245,T,56,6.1NRT,300.6,9.97,D
28.61209,104.93218,318.45,1.06,1.03,2025-06-27,0245,T,47,6.1NRT,299.51,9.35,D
26.56417,101.6718,316.34,1.03,1.01,2025-06-27,0245,T,18,6.1NRT,297.2,6.52,D
26.56279,101.68192,317.89,1.03,1.01,2025-06-27,0245,T,38,6.1NRT,299.58,7.84,D
25.65965,101.82249,313.49,1.01,1.01,2025-06-27,0245,T,68,6.1NRT,295.57,5.42,D
56.25544,-88.90026,303.06,1.04,1.02,2025-06-27,0219,T,34,6.1NRT,277.54,8,D
56.25285,-88.9163,300.16,1.04,1.02,2025-06-27,0219,T,20,6.1NRT,276.67,6.9,D
56.26935,-88.8728,304.18,1.04,1.02,2025-06-27,0219,T,47,6.1NRT,278.73,8.67,D
56.26418,-88.90487,304.09,1.04,1.02,2025-06-27,0219,T,23,6.1NRT,276.92,8.48,D
56.31754,-88.98546,303.31,1.04,1.02,2025-06-27,0219,T,54,6.1NRT,276.88,8.9,D
43.18159,25.60919,309.85,1.54,1.22,2025-06-27,0156,A,78,6.1NRT,291.16,17.89,N
41.7453,15.21993,303.44,1.26,1.11,2025-06-27,0156,A,55,6.1NRT,293.38,7.22,N
38.72626,26.94071,316.25,2.39,1.49,2025-06-27,0156,A,93,6.1NRT,296.77,43.66,N
38.72039,26.96611,322.62,2.4,1.49,2025-06-27,0156,A,100,6.1NRT,298.19,65.62,N
38.72405,26.96017,332.18,2.4,1.49,2025-06-27,0156,A,100,6.1NRT,299,106.13,N
38.58592,27.07953,322.28,2.46,1.51,2025-06-27,0156,A,100,6.1NRT,299.14,64.43,N
38.58005,27.10463,379.94,2.47,1.51,2025-06-27,0156,A,100,6.1NRT,307.16,561.48,N
38.58318,27.10138,355.96,2.47,1.51,2025-06-27,0156,A,100,6.1NRT,303.44,274.77,N
38.57055,27.09558,384.82,2.47,1.51,2025-06-27,0156,A,100,6.1NRT,304.91,639.95,N
38.56509,27.11948,327.55,2.48,1.52,2025-06-27,0156,A,100,6.1NRT,300.2,86.45,N
35.71949,107.63642,320.74,1.11,1.05,2025-06-27,0243,T,52,6.1NRT,299.9,7.02,D
34.77955,112.57616,319.54,2.18,1.43,2025-06-27,0243,T,72,6.1NRT,296.41,20.97,D
34.38571,113.9523,320.36,2.74,1.58,2025-06-27,0243,T,51,6.1NRT,293.14,44.45,D
34.39453,113.94808,319.27,2.74,1.58,2025-06-27,0243,T,37,6.1NRT,292.7,38.96,D
34.38097,113.94368,319.29,2.74,1.58,2025-06-27,0243,T,27,6.1NRT,292.91,40.61,D
35.92785,105.00704,314.24,1,1,2025-06-27,0243,T,61,6.1NRT,298.8,6.49,D
35.4503,107.75133,317.07,1.13,1.06,2025-06-27,0245,T,63,6.1NRT,299.19,9.78,D
35.78117,104.52551,312.12,1.01,1,2025-06-27,0245,T,55,6.1NRT,299.61,5.45,D
35.77966,104.53637,314.07,1.01,1,2025-06-27,0245,T,63,6.1NRT,298.84,6.99,D
35.35123,107.39559,313.78,1.1,1.05,2025-06-27,0245,T,37,6.1NRT,298.89,7.37,D
35.53754,105.72334,312.78,1.01,1,2025-06-27,0245,T,39,6.1NRT,298.45,6.18,D
34.7485,107.38324,309.07,1.12,1.05,2025-06-27,0245,T,64,6.1NRT,294.89,6.68,D
34.75232,106.13608,312.95,1.03,1.01,2025-06-27,0245,T,37,6.1NRT,300.44,7.13,D
34.54376,107.32452,319.55,1.12,1.05,2025-06-27,0245,T,77,6.1NRT,300.59,8.48,D
34.50128,107.30825,318.72,1.12,1.05,2025-06-27,0245,T,75,6.1NRT,301.2,7.06,D
34.44954,107.33269,315.88,1.12,1.05,2025-06-27,0245,T,72,6.1NRT,299.28,5.49,D
34.7278,105.43159,312.87,1,1,2025-06-27,0245,T,65,6.1NRT,297.05,6.19,D
33.4526,112.45049,310.68,2.3,1.47,2025-06-27,0245,T,35,6.1NRT,293.65,15.77,D
34.36284,107.29486,320.53,1.12,1.05,2025-06-27,0245,T,49,6.1NRT,299.25,8.84,D
34.35894,107.31838,320.16,1.12,1.06,2025-06-27,0245,T,41,6.1NRT,299.19,7.96,D
34.55847,105.88504,319.23,1.02,1.01,2025-06-27,0245,T,45,6.1NRT,302.56,7.78,D
34.54702,105.96045,316.39,1.02,1.01,2025-06-27,0245,T,61,6.1NRT,301.09,7.6,D
34.54538,105.97124,318.63,1.02,1.01,2025-06-27,0245,T,70,6.1NRT,301.72,9.49,D
34.33114,107.3296,318.61,1.12,1.06,2025-06-27,0245,T,48,6.1NRT,297.89,10.67,D
34.3292,107.34147,315.42,1.12,1.06,2025-06-27,0245,T,18,6.1NRT,297.78,7.85,D
34.33383,107.19622,318.38,1.11,1.05,2025-06-27,0245,T,56,6.1NRT,300.03,9.22,D
34.44226,105.92004,314.16,1.02,1.01,2025-06-27,0245,T,71,6.1NRT,297.67,7.26,D
33.10746,111.51632,314.5,2.04,1.39,2025-06-27,0245,T,31,6.1NRT,295.85,15.61,D
33.81859,105.81867,309.34,1.03,1.01,2025-06-27,0245,T,56,6.1NRT,292.87,5.9,D
34.05724,103.22969,309.87,1.05,1.02,2025-06-27,0245,T,48,6.1NRT,297.77,7.58,D
32.77622,110.82491,313.77,1.87,1.34,2025-06-27,0245,T,66,6.1NRT,294.83,16.32,D
33.1297,106.66585,317.49,1.1,1.04,2025-06-27,0245,T,51,6.1NRT,299.25,7.76,D
33.12788,106.67719,317.8,1.1,1.04,2025-06-27,0245,T,47,6.1NRT,298.18,8.03,D
32.30187,110.01106,313.73,1.69,1.28,2025-06-27,0245,T,42,6.1NRT,296.14,11.88,D
32.27144,105.34243,314.22,1.02,1.01,2025-06-27,0245,T,60,6.1NRT,297.85,7.77,D
31.39604,109.62132,309.9,1.67,1.27,2025-06-27,0245,T,49,6.1NRT,296.05,11.36,D
31.09243,108.44201,310.67,1.43,1.18,2025-06-27,0245,T,19,6.1NRT,296.24,7.34,D
30.85093,108.35062,321.32,1.43,1.18,2025-06-27,0245,T,65,6.1NRT,298.31,18.35,D
30.72713,109.02706,309.39,1.58,1.24,2025-06-27,0245,T,59,6.1NRT,294.28,10.75,D
30.63542,108.23401,310.31,1.42,1.18,2025-06-27,0245,T,60,6.1NRT,295.58,7.3,D
30.13015,106.90745,317.66,1.22,1.1,2025-06-27,0245,T,70,6.1NRT,295.01,13.64,D
29.92701,108.03291,311.07,1.42,1.18,2025-06-27,0245,T,45,6.1NRT,295.6,9.05,D
29.8585,107.00175,328.52,1.25,1.11,2025-06-27,0245,T,46,6.1NRT,299.13,24.74,D
29.64004,106.05264,317.51,1.13,1.06,2025-06-27,0245,T,42,6.1NRT,298.9,10.77,D
29.52972,106.67056,317.94,1.21,1.1,2025-06-27,0245,T,45,6.1NRT,298.87,8.79,D
29.52771,106.68271,317.37,1.22,1.1,2025-06-27,0245,T,42,6.1NRT,298.45,8.53,D
29.48398,106.64801,322.05,1.21,1.09,2025-06-27,0245,T,34,6.1NRT,299.17,12.59,D
29.49706,106.45258,323.88,1.19,1.08,2025-06-27,0245,T,62,6.1NRT,299.53,13.13,D
29.57762,105.74431,315.05,1.1,1.05,2025-06-27,0245,T,61,6.1NRT,298.08,8.27,D
29.27479,107.27,313.59,1.32,1.14,2025-06-27,0245,T,39,6.1NRT,297.47,8.91,D
29.39036,106.03471,316.26,1.14,1.06,2025-06-27,0245,T,55,6.1NRT,296.98,8.03,D
29.38671,105.99841,320.55,1.13,1.06,2025-06-27,0245,T,73,6.1NRT,299.32,12.43,D
29.38483,106.00986,317,1.14,1.06,2025-06-27,0245,T,55,6.1NRT,298.45,7.95,D
29.09596,106.98506,324.85,1.28,1.12,2025-06-27,0245,T,78,6.1NRT,299.4,23.94,D
28.95505,106.91024,316.48,1.27,1.12,2025-06-27,0245,T,46,6.1NRT,296.89,10.07,D
29.14949,105.3455,319.05,1.08,1.04,2025-06-27,0245,T,61,6.1NRT,300.8,9.42,D
-17.93818,177.54755,308.62,1.22,1.1,2025-06-27,0253,A,64,6.1NRT,296.9,7.38,D
-17.89911,177.29021,309.54,1.26,1.11,2025-06-27,0253,A,61,6.1NRT,298.98,6.28,D
-17.56524,177.8819,313.26,1.16,1.07,2025-06-27,0253,A,69,6.1NRT,298.43,11.45,D
3.23108,102.15013,306.06,1.6,1.25,2025-06-27,0251,T,59,6.1NRT,285.75,8.99,D
1.23026,99.72575,319.35,1.18,1.08,2025-06-27,0251,T,74,6.1NRT,298.25,14.93,D
62.35244,113.67915,306.45,1.06,1.03,2025-06-27,0234,T,40,6.1NRT,288.51,5.28,D
62.35002,113.6988,324.15,1.05,1.03,2025-06-27,0234,T,82,6.1NRT,292.81,21.54,D
61.59672,113.06616,313.38,1.06,1.03,2025-06-27,0236,T,73,6.1NRT,294.63,10.55,D
61.58781,113.06149,307.67,1.06,1.03,2025-06-27,0236,T,48,6.1NRT,294.25,5.75,D
61.4628,113.01037,304.84,1.06,1.03,2025-06-27,0236,T,57,6.1NRT,293.64,4.26,D
61.34972,112.79632,345.59,1.07,1.03,2025-06-27,0236,T,94,6.1NRT,299.25,55.91,D
61.3474,112.8155,357.27,1.07,1.03,2025-06-27,0236,T,99,6.1NRT,301.37,84.01,D
60.12058,110.756,309.38,1.14,1.06,2025-06-27,0236,T,64,6.1NRT,294.19,8.17,D
59.87457,110.78151,306.67,1.13,1.06,2025-06-27,0236,T,62,6.1NRT,291.64,7.22,D
59.79951,110.88482,324.24,1.12,1.05,2025-06-27,0236,T,82,6.1NRT,287.82,25.25,D
60.4487,97.54223,307.47,3.51,1.76,2025-06-27,0236,T,65,6.1NRT,287.44,48.64,D
60.43876,97.53342,305.75,3.51,1.76,2025-06-27,0236,T,62,6.1NRT,286.22,42.15,D
58.03623,106.55067,301.67,1.44,1.19,2025-06-27,0236,T,26,6.1NRT,282.24,7.38,D
54.84479,121.25564,321.2,1.75,1.3,2025-06-27,0236,T,77,6.1NRT,298.68,28.68,D
54.83915,121.28072,358.66,1.75,1.3,2025-06-27,0236,T,99,6.1NRT,299.65,173.77,D
54.83352,121.30572,312.95,1.76,1.3,2025-06-27,0236,T,39,6.1NRT,296.1,10.55,D
54.83415,121.24788,330.46,1.75,1.3,2025-06-27,0236,T,85,6.1NRT,296.97,50.53,D
54.82843,121.27322,333.56,1.75,1.3,2025-06-27,0236,T,87,6.1NRT,297.63,59.81,D
55.17788,117.96561,312.21,1.28,1.12,2025-06-27,0236,T,51,6.1NRT,295.06,9.39,D
55.08358,114.58084,321.75,1.05,1.02,2025-06-27,0236,T,80,6.1NRT,296.06,13.37,D
55.05946,114.66996,323.22,1.05,1.02,2025-06-27,0236,T,52,6.1NRT,297.79,14.44,D
55.08898,114.43214,318.55,1.04,1.02,2025-06-27,0236,T,39,6.1NRT,297.72,10.37,D
55.08643,114.44786,324.25,1.04,1.02,2025-06-27,0236,T,81,6.1NRT,299.98,16.95,D
54.00259,112.67258,315.45,1.01,1,2025-06-27,0236,T,66,6.1NRT,293.66,9.17,D
54.00034,112.68739,310.37,1.01,1,2025-06-27,0236,T,36,6.1NRT,290.75,5.3,D
